n,p,k, Householder time, QL time, Total time
216, 72, 0, 0.059130, 0.008260, 0.067392
216, 72, 1, 0.007891, 0.008660, 0.016553
216, 72, 2, 0.007799, 0.009079, 0.016879
216, 72, 3, 0.007411, 0.009843, 0.017255
216, 72, 4, 0.007192, 0.014194, 0.021387
216, 72, 5, 0.007356, 0.014616, 0.021973
216, 72, 6, 0.007204, 0.008851, 0.016056
216, 72, 7, 0.007314, 0.008714, 0.016029
216, 72, 8, 0.007053, 0.009049, 0.016104
216, 72, 9, 0.007197, 0.011018, 0.018216
