n,p,k, Householder time, QL time, Total time
1152, 8, 0, 0.694710, 2.854590, 3.549302
1152, 8, 1, 0.625055, 2.969978, 3.595034
1152, 8, 2, 0.623946, 2.889730, 3.513677
1152, 8, 3, 0.623276, 2.966325, 3.589603
1152, 8, 4, 0.619566, 2.986443, 3.606010
1152, 8, 5, 0.618784, 3.155982, 3.774767
1152, 8, 6, 0.619101, 3.148241, 3.767343
1152, 8, 7, 0.620543, 3.169770, 3.790315
1152, 8, 8, 0.620210, 3.172591, 3.792802
1152, 8, 9, 0.623130, 2.909918, 3.533049
