n,p,k, Householder time, QL time, Total time
576, 12, 0, 0.242368, 0.197346, 0.439716
576, 12, 1, 0.062669, 0.201771, 0.264441
576, 12, 2, 0.061719, 0.194261, 0.255981
576, 12, 3, 0.061660, 0.199900, 0.261561
576, 12, 4, 0.061897, 0.214255, 0.276153
576, 12, 5, 0.072176, 0.220360, 0.292537
576, 12, 6, 0.063085, 0.214361, 0.277447
576, 12, 7, 0.063406, 0.196681, 0.260089
576, 12, 8, 0.062466, 0.216085, 0.278552
576, 12, 9, 0.062987, 0.196033, 0.259021
