n,p,k, Householder time, QL time, Total time
1152, 4, 0, 1.180828, 4.774519, 5.955348
1152, 4, 1, 1.140934, 4.831222, 5.972157
1152, 4, 2, 1.152360, 4.735088, 5.887449
1152, 4, 3, 1.141350, 4.823097, 5.964448
1152, 4, 4, 1.141165, 4.879348, 6.020514
1152, 4, 5, 1.142254, 5.127842, 6.270098
1152, 4, 6, 1.141771, 5.139832, 6.281604
1152, 4, 7, 1.140621, 5.177395, 6.318017
1152, 4, 8, 1.141937, 5.134255, 6.276194
1152, 4, 9, 1.142987, 4.787177, 5.930165
