n,p,k, Householder time, QL time, Total time
648, 72, 0, 0.095492, 0.156157, 0.251651
648, 72, 1, 0.044186, 0.181910, 0.226098
648, 72, 2, 0.041470, 0.184918, 0.226389
648, 72, 3, 0.039441, 0.181753, 0.221196
648, 72, 4, 0.039510, 0.197886, 0.237398
648, 72, 5, 0.039406, 0.181571, 0.220979
648, 72, 6, 0.040389, 0.204139, 0.244529
648, 72, 7, 0.039936, 0.175815, 0.215753
648, 72, 8, 0.039559, 0.183800, 0.223360
648, 72, 9, 0.039440, 0.191882, 0.231323
