n,p,k, Householder time, QL time, Total time
216, 24, 0, 0.450318, 0.008803, 0.459122
216, 24, 1, 0.006253, 0.009142, 0.015396
216, 24, 2, 0.010717, 0.009596, 0.020314
216, 24, 3, 0.005877, 0.010252, 0.016129
216, 24, 4, 0.005893, 0.014369, 0.020263
216, 24, 5, 0.005781, 0.014617, 0.020399
216, 24, 6, 0.005788, 0.009353, 0.015143
216, 24, 7, 0.005751, 0.009295, 0.015047
216, 24, 8, 0.005734, 0.009778, 0.015513
216, 24, 9, 0.005717, 0.011384, 0.017102
