n,p,k, Householder time, QL time, Total time
1944, 4, 0, 5.549658, 17.480686, 23.030346
1944, 4, 1, 5.500495, 17.886734, 23.387230
1944, 4, 2, 5.506931, 16.690963, 22.197895
1944, 4, 3, 5.523635, 17.282324, 22.805961
1944, 4, 4, 5.520040, 18.310783, 23.830824
1944, 4, 5, 5.505222, 17.650735, 23.155958
1944, 4, 6, 5.506253, 18.144943, 23.651197
1944, 4, 7, 5.503670, 17.919116, 23.422787
1944, 4, 8, 5.510521, 18.208807, 23.719329
1944, 4, 9, 5.518602, 17.651149, 23.169753
