n,p,k, Householder time, QL time, Total time
216, 12, 0, 0.176410, 0.011029, 0.187440
216, 12, 1, 0.006877, 0.011516, 0.018395
216, 12, 2, 0.006786, 0.011997, 0.018784
216, 12, 3, 0.006493, 0.012722, 0.019216
216, 12, 4, 0.006519, 0.017480, 0.024000
216, 12, 5, 0.006481, 0.017709, 0.024191
216, 12, 6, 0.006484, 0.011716, 0.018201
216, 12, 7, 0.006422, 0.011639, 0.018062
216, 12, 8, 0.006427, 0.011875, 0.018303
216, 12, 9, 0.006428, 0.013943, 0.020372
