n,p,k, Householder time, QL time, Total time
2304, 4, 0, 9.762581, 79.105878, 88.868461
2304, 4, 1, 9.613662, 80.441732, 90.055396
2304, 4, 2, 9.684793, 77.230657, 86.915451
2304, 4, 3, 9.640546, 80.824196, 90.464743
2304, 4, 4, 9.641600, 78.310698, 87.952300
2304, 4, 5, 9.658597, 78.584883, 88.243481
2304, 4, 6, 9.575271, 80.289763, 89.865036
2304, 4, 7, 9.663323, 76.989533, 86.652858
2304, 4, 8, 9.539659, 82.792732, 92.332393
2304, 4, 9, 9.642141, 80.392555, 90.034698
