n,p,k, Householder time, QL time, Total time
576, 36, 0, 0.084723, 0.134909, 0.219634
576, 36, 1, 0.039564, 0.126750, 0.166315
576, 36, 2, 0.035413, 0.121307, 0.156721
576, 36, 3, 0.034507, 0.128197, 0.162705
576, 36, 4, 0.033949, 0.139201, 0.173151
576, 36, 5, 0.032824, 0.154269, 0.187094
576, 36, 6, 0.040794, 0.148955, 0.189750
576, 36, 7, 0.035822, 0.133369, 0.169192
576, 36, 8, 0.034021, 0.142435, 0.176457
576, 36, 9, 0.033192, 0.125182, 0.158376
