n,p,k, Householder time, QL time, Total time
576, 72, 0, 0.087288, 0.118924, 0.206213
576, 72, 1, 0.035551, 0.131195, 0.166748
576, 72, 2, 0.033883, 0.127097, 0.160981
576, 72, 3, 0.031799, 0.130912, 0.162713
576, 72, 4, 0.031665, 0.142193, 0.173859
576, 72, 5, 0.031644, 0.148811, 0.180457
576, 72, 6, 0.032576, 0.145393, 0.177970
576, 72, 7, 0.031875, 0.128034, 0.159911
576, 72, 8, 0.031949, 0.144054, 0.176004
576, 72, 9, 0.031769, 0.127831, 0.159601
