n,p,k, Householder time, QL time, Total time
648, 8, 0, 0.197261, 0.372107, 0.569370
648, 8, 1, 0.115575, 0.387577, 0.503153
648, 8, 2, 0.115318, 0.394753, 0.510072
648, 8, 3, 0.120227, 0.391347, 0.511575
648, 8, 4, 0.115533, 0.412807, 0.528342
648, 8, 5, 0.116438, 0.386855, 0.503295
648, 8, 6, 0.115582, 0.427428, 0.543011
648, 8, 7, 0.115461, 0.379985, 0.495447
648, 8, 8, 0.115456, 0.391554, 0.507011
648, 8, 9, 0.116832, 0.401715, 0.518549
