n,p,k, Householder time, QL time, Total time
648, 2, 0, 0.405000, 1.181188, 1.586189
648, 2, 1, 0.404453, 1.217765, 1.622219
648, 2, 2, 0.402841, 1.222044, 1.624886
648, 2, 3, 0.403141, 1.221665, 1.624807
648, 2, 4, 0.401810, 1.266574, 1.668385
648, 2, 5, 0.404120, 1.206999, 1.611120
648, 2, 6, 0.402364, 1.320055, 1.722421
648, 2, 7, 0.402258, 1.200160, 1.602419
648, 2, 8, 0.403115, 1.216624, 1.619740
648, 2, 9, 0.404456, 1.228952, 1.633409
