n,p,k, Householder time, QL time, Total time
2304, 72, 0, 0.908500, 9.274586, 10.183088
2304, 72, 1, 0.930683, 9.989241, 10.919926
2304, 72, 2, 0.857138, 9.018181, 9.875320
2304, 72, 3, 0.859794, 9.954985, 10.814780
2304, 72, 4, 0.856786, 9.271749, 10.128537
2304, 72, 5, 0.855397, 9.206428, 10.061827
2304, 72, 6, 0.856042, 9.666990, 10.523034
2304, 72, 7, 0.949212, 8.893360, 9.842573
2304, 72, 8, 0.854574, 10.389391, 11.243967
2304, 72, 9, 0.852868, 9.820442, 10.673312
