n,p,k, Householder time, QL time, Total time
288, 2, 0, 0.035857, 0.128709, 0.164567
288, 2, 1, 0.035896, 0.115887, 0.151784
288, 2, 2, 0.036187, 0.113388, 0.149576
288, 2, 3, 0.035893, 0.126029, 0.161923
288, 2, 4, 0.036059, 0.123299, 0.159359
288, 2, 5, 0.036540, 0.126970, 0.163511
288, 2, 6, 0.035901, 0.109832, 0.145734
288, 2, 7, 0.035952, 0.111199, 0.147152
288, 2, 8, 0.036070, 0.127684, 0.163755
288, 2, 9, 0.036053, 0.127502, 0.163556
