n,p,k, Householder time, QL time, Total time
288, 24, 0, 0.461332, 0.025001, 0.486334
288, 24, 1, 0.009992, 0.020373, 0.030366
288, 24, 2, 0.009607, 0.019730, 0.029338
288, 24, 3, 0.009685, 0.024556, 0.034242
288, 24, 4, 0.009658, 0.022390, 0.032049
288, 24, 5, 0.009640, 0.024219, 0.033860
288, 24, 6, 0.009587, 0.018978, 0.028566
288, 24, 7, 0.009572, 0.018087, 0.027660
288, 24, 8, 0.009518, 0.024135, 0.033654
288, 24, 9, 0.009591, 0.024751, 0.034343
