n,p,k, Householder time, QL time, Total time
576, 2, 0, 0.284980, 0.992500, 1.277481
576, 2, 1, 0.283587, 1.023303, 1.306891
576, 2, 2, 0.285054, 0.996231, 1.281286
576, 2, 3, 0.284397, 1.016713, 1.301111
576, 2, 4, 0.284259, 1.066777, 1.351037
576, 2, 5, 0.283413, 1.083560, 1.366974
576, 2, 6, 0.284419, 1.055297, 1.339717
576, 2, 7, 0.283855, 0.997064, 1.280920
576, 2, 8, 0.283467, 1.070086, 1.353554
576, 2, 9, 0.284460, 1.002118, 1.286579
