n,p,k, Householder time, QL time, Total time
216, 36, 0, 0.050466, 0.008996, 0.059464
216, 36, 1, 0.006992, 0.009402, 0.016396
216, 36, 2, 0.006292, 0.009857, 0.016150
216, 36, 3, 0.006137, 0.010608, 0.016746
216, 36, 4, 0.005863, 0.015068, 0.020932
216, 36, 5, 0.006026, 0.015289, 0.021316
216, 36, 6, 0.005859, 0.009590, 0.015450
216, 36, 7, 0.005778, 0.009503, 0.015282
216, 36, 8, 0.005599, 0.009854, 0.015454
216, 36, 9, 0.005932, 0.011779, 0.017712
