n,p,k, Householder time, QL time, Total time
216, 8, 0, 0.085057, 0.013825, 0.098883
216, 8, 1, 0.007347, 0.012904, 0.020252
216, 8, 2, 0.007166, 0.013460, 0.020627
216, 8, 3, 0.007046, 0.014200, 0.021247
216, 8, 4, 0.006988, 0.018864, 0.025853
216, 8, 5, 0.006925, 0.019316, 0.026242
216, 8, 6, 0.006932, 0.013116, 0.020049
216, 8, 7, 0.007342, 0.013170, 0.020513
216, 8, 8, 0.006914, 0.013324, 0.020239
216, 8, 9, 0.007041, 0.015525, 0.022567
