n,p,k, Householder time, QL time, Total time
648, 12, 0, 0.258687, 0.260719, 0.519408
648, 12, 1, 0.085434, 0.272581, 0.358016
648, 12, 2, 0.085270, 0.278286, 0.363557
648, 12, 3, 0.085063, 0.276532, 0.361596
648, 12, 4, 0.092653, 0.292454, 0.385108
648, 12, 5, 0.086492, 0.273505, 0.359998
648, 12, 6, 0.087197, 0.304339, 0.391537
648, 12, 7, 0.085374, 0.266914, 0.352289
648, 12, 8, 0.084947, 0.275392, 0.360340
648, 12, 9, 0.084562, 0.284534, 0.369097
