n,p,k, Householder time, QL time, Total time
288, 18, 0, 0.047976, 0.027174, 0.075152
288, 18, 1, 0.009392, 0.021888, 0.031281
288, 18, 2, 0.009253, 0.020677, 0.029931
288, 18, 3, 0.008864, 0.025430, 0.034295
288, 18, 4, 0.008830, 0.023249, 0.032080
288, 18, 5, 0.008790, 0.025336, 0.034127
288, 18, 6, 0.008749, 0.020283, 0.029033
288, 18, 7, 0.008793, 0.019838, 0.028632
288, 18, 8, 0.008813, 0.026198, 0.035012
288, 18, 9, 0.008776, 0.026292, 0.035069
