n,p,k, Householder time, QL time, Total time
648, 1, 0, 0.796006, 2.395529, 3.191536
648, 1, 1, 0.791541, 2.428736, 3.220278
648, 1, 2, 0.792111, 2.459353, 3.251465
648, 1, 3, 0.789499, 2.477002, 3.266502
648, 1, 4, 0.794289, 2.552650, 3.346940
648, 1, 5, 0.799363, 2.433884, 3.233248
648, 1, 6, 0.791614, 2.664240, 3.455855
648, 1, 7, 0.791867, 2.411978, 3.203846
648, 1, 8, 0.791796, 2.453535, 3.245332
648, 1, 9, 0.793165, 2.473945, 3.267111
