n,p,k, Householder time, QL time, Total time
288, 8, 0, 0.093626, 0.039740, 0.133367
288, 8, 1, 0.013078, 0.034257, 0.047336
288, 8, 2, 0.012950, 0.032859, 0.045810
288, 8, 3, 0.013271, 0.038879, 0.052151
288, 8, 4, 0.013165, 0.036415, 0.049581
288, 8, 5, 0.013076, 0.038492, 0.051569
288, 8, 6, 0.013013, 0.031834, 0.044848
288, 8, 7, 0.012977, 0.031207, 0.044185
288, 8, 8, 0.013076, 0.038609, 0.051686
288, 8, 9, 0.012986, 0.038856, 0.051843
