n,p,k, Householder time, QL time, Total time
1152, 18, 0, 0.334752, 1.716483, 2.051236
1152, 18, 1, 0.312210, 1.853693, 2.165904
1152, 18, 2, 0.307091, 1.794855, 2.101948
1152, 18, 3, 0.303366, 1.839235, 2.142603
1152, 18, 4, 0.303448, 1.863808, 2.167258
1152, 18, 5, 0.302323, 1.983574, 2.285898
1152, 18, 6, 0.303304, 1.990595, 2.293900
1152, 18, 7, 0.305425, 1.989030, 2.294457
1152, 18, 8, 0.304018, 1.996707, 2.300726
1152, 18, 9, 0.302150, 1.813759, 2.115911
