n,p,k, Householder time, QL time, Total time
216, 18, 0, 0.039362, 0.009527, 0.048890
216, 18, 1, 0.005489, 0.009907, 0.015397
216, 18, 2, 0.005371, 0.010383, 0.015755
216, 18, 3, 0.005306, 0.011122, 0.016429
216, 18, 4, 0.005524, 0.015414, 0.020940
216, 18, 5, 0.005458, 0.015678, 0.021137
216, 18, 6, 0.005392, 0.010145, 0.015538
216, 18, 7, 0.005405, 0.010080, 0.015486
216, 18, 8, 0.005380, 0.010341, 0.015722
216, 18, 9, 0.005383, 0.012236, 0.017620
