n,p,k, Householder time, QL time, Total time
1152, 36, 0, 0.234874, 0.937197, 1.172073
1152, 36, 1, 0.187814, 0.952255, 1.140070
1152, 36, 2, 0.180388, 0.912360, 1.092749
1152, 36, 3, 0.181078, 0.941121, 1.122200
1152, 36, 4, 0.180444, 0.966556, 1.147002
1152, 36, 5, 0.190360, 1.072640, 1.263001
1152, 36, 6, 0.177316, 1.079056, 1.256373
1152, 36, 7, 0.178747, 1.081220, 1.259968
1152, 36, 8, 0.179890, 1.079546, 1.259437
1152, 36, 9, 0.177083, 0.906860, 1.083944
