n,p,k, Householder time, QL time, Total time
2304, 12, 0, 3.675874, 29.087959, 32.763834
2304, 12, 1, 3.437572, 29.967657, 33.405231
2304, 12, 2, 3.400765, 28.275116, 31.675882
2304, 12, 3, 3.399801, 29.977554, 33.377357
2304, 12, 4, 3.399772, 28.774654, 32.174427
2304, 12, 5, 3.386128, 28.830907, 32.217037
2304, 12, 6, 3.383553, 29.575810, 32.959365
2304, 12, 7, 3.400300, 28.171562, 31.571864
2304, 12, 8, 3.388321, 30.817346, 34.205669
2304, 12, 9, 3.400615, 29.773557, 33.174173
