n,p,k, Householder time, QL time, Total time
1944, 8, 0, 3.105647, 10.776909, 13.882558
1944, 8, 1, 2.998083, 11.003640, 14.001725
1944, 8, 2, 2.992093, 10.178471, 13.170566
1944, 8, 3, 2.989028, 10.642038, 13.631068
1944, 8, 4, 2.988910, 11.410857, 14.399769
1944, 8, 5, 3.000126, 10.924438, 13.924566
1944, 8, 6, 2.987525, 11.319315, 14.306842
1944, 8, 7, 2.995375, 11.135501, 14.130878
1944, 8, 8, 2.987862, 11.343865, 14.331728
1944, 8, 9, 2.988201, 10.897816, 13.886019
