n,p,k, Householder time, QL time, Total time
1944, 18, 0, 1.479635, 6.372216, 7.851852
1944, 18, 1, 1.402870, 6.521319, 7.924190
1944, 18, 2, 1.401180, 5.894972, 7.296153
1944, 18, 3, 1.399316, 6.237106, 7.636423
1944, 18, 4, 1.404804, 6.866022, 8.270827
1944, 18, 5, 1.394937, 6.507761, 7.902699
1944, 18, 6, 1.400561, 6.814354, 8.214916
1944, 18, 7, 1.395110, 6.667518, 8.062630
1944, 18, 8, 1.395541, 6.829676, 8.225218
1944, 18, 9, 1.399223, 6.459236, 7.858461
