n,p,k, Householder time, QL time, Total time
1944, 36, 0, 0.879620, 4.230468, 5.110090
1944, 36, 1, 0.774789, 4.329361, 5.104151
1944, 36, 2, 0.762976, 3.817926, 4.580904
1944, 36, 3, 0.762191, 4.063875, 4.826068
1944, 36, 4, 0.759861, 4.646995, 5.406858
1944, 36, 5, 0.755823, 4.352181, 5.108006
1944, 36, 6, 0.758455, 4.603236, 5.361693
1944, 36, 7, 0.759862, 4.500214, 5.260078
1944, 36, 8, 0.757237, 4.598849, 5.356087
1944, 36, 9, 0.756646, 4.312716, 5.069364
