n,p,k, Householder time, QL time, Total time
576, 24, 0, 0.495685, 0.140105, 0.635792
576, 24, 1, 0.041207, 0.147712, 0.188920
576, 24, 2, 0.040999, 0.141286, 0.182286
576, 24, 3, 0.041073, 0.146135, 0.187209
576, 24, 4, 0.040893, 0.158019, 0.198913
576, 24, 5, 0.055576, 0.163463, 0.219040
576, 24, 6, 0.042250, 0.159546, 0.201797
576, 24, 7, 0.041843, 0.143300, 0.185144
576, 24, 8, 0.041518, 0.158560, 0.200079
576, 24, 9, 0.046789, 0.143493, 0.190283
