n,p,k, Householder time, QL time, Total time
216, 4, 0, 0.038709, 0.019669, 0.058379
216, 4, 1, 0.009917, 0.020150, 0.030068
216, 4, 2, 0.009844, 0.021092, 0.030937
216, 4, 3, 0.009472, 0.022026, 0.031499
216, 4, 4, 0.009556, 0.028146, 0.037703
216, 4, 5, 0.009518, 0.028995, 0.038514
216, 4, 6, 0.009778, 0.020609, 0.030388
216, 4, 7, 0.009859, 0.020741, 0.030601
216, 4, 8, 0.009557, 0.020854, 0.030412
216, 4, 9, 0.009586, 0.023657, 0.033244
