n,p,k, Householder time, QL time, Total time
576, 1, 0, 0.557571, 1.986016, 2.543588
576, 1, 1, 0.560991, 2.044067, 2.605059
576, 1, 2, 0.558680, 1.987986, 2.546667
576, 1, 3, 0.555255, 2.033595, 2.588851
576, 1, 4, 0.558466, 2.122621, 2.681088
576, 1, 5, 0.556145, 2.162992, 2.719138
576, 1, 6, 0.559010, 2.094700, 2.653711
576, 1, 7, 0.556693, 1.988478, 2.545172
576, 1, 8, 0.552422, 2.119813, 2.672236
576, 1, 9, 0.555853, 2.004550, 2.560404
