n,p,k, Householder time, QL time, Total time
1152, 72, 0, 0.189451, 0.849058, 1.038511
1152, 72, 1, 0.140589, 0.867016, 1.007607
1152, 72, 2, 0.134920, 0.825156, 0.960077
1152, 72, 3, 0.134722, 0.851848, 0.986571
1152, 72, 4, 0.135735, 0.880837, 1.016573
1152, 72, 5, 0.135871, 0.989722, 1.125594
1152, 72, 6, 0.134800, 0.996149, 1.130951
1152, 72, 7, 0.134959, 0.992819, 1.127780
1152, 72, 8, 0.134761, 0.997116, 1.131878
1152, 72, 9, 0.136225, 0.816712, 0.952938
