n,p,k, Householder time, QL time, Total time
2304, 24, 0, 2.467443, 17.037702, 19.505147
2304, 24, 1, 1.834367, 17.749420, 19.583789
2304, 24, 2, 1.832920, 16.522383, 18.355305
2304, 24, 3, 1.830249, 17.724338, 19.554588
2304, 24, 4, 1.828947, 16.889125, 18.718074
2304, 24, 5, 1.823881, 16.871803, 18.695686
2304, 24, 6, 1.819940, 17.399781, 19.219723
2304, 24, 7, 1.816635, 16.427954, 18.244590
2304, 24, 8, 1.814707, 18.302198, 20.116907
2304, 24, 9, 1.826974, 17.570381, 19.397356
