n,p,k, Householder time, QL time, Total time
2304, 36, 0, 1.447645, 12.574709, 14.022356
2304, 36, 1, 1.266073, 13.191131, 14.457206
2304, 36, 2, 1.261298, 12.172804, 13.434104
2304, 36, 3, 1.256244, 13.181619, 14.437864
2304, 36, 4, 1.259588, 12.430157, 13.689747
2304, 36, 5, 1.251515, 12.314971, 13.566488
2304, 36, 6, 1.256135, 12.762846, 14.018983
2304, 36, 7, 1.252972, 11.967084, 13.220058
2304, 36, 8, 1.246292, 13.532957, 14.779251
2304, 36, 9, 1.249515, 12.917946, 14.167463
