n,p,k, Householder time, QL time, Total time
1152, 1, 0, 4.479521, 24.431817, 28.911340
1152, 1, 1, 4.467436, 24.671382, 29.138819
1152, 1, 2, 4.483331, 24.209278, 28.692611
1152, 1, 3, 4.467126, 24.978628, 29.445756
1152, 1, 4, 4.729623, 24.861148, 29.590772
1152, 1, 5, 4.469837, 25.944222, 30.414060
1152, 1, 6, 4.469962, 25.950175, 30.420138
1152, 1, 7, 4.467002, 26.227946, 30.694949
1152, 1, 8, 4.592660, 26.474538, 31.067199
1152, 1, 9, 4.467969, 24.746544, 29.214514
